2013-11-08,69829200.0,69829200.0
2013-11-07,65655100.0,65655100.0
2013-11-06,55843900.0,55843900.0
2013-11-05,66303300.0,66303300.0
2013-11-04,61156900.0,61156900.0
2013-11-01,68722500.0,68722500.0
2013-10-31,68924100.0,68924100.0
2013-10-30,88540900.0,88540900.0
2013-10-29,158951800.0,158951800.0
2013-10-28,137610200.0,137610200.0
2013-10-25,84448000.0,84448000.0
2013-10-24,96191200.0,96191200.0
2013-10-23,78430800.0,78430800.0
2013-10-22,133515900.0,133515900.0
2013-10-21,99526700.0,99526700.0
2013-10-18,72635500.0,72635500.0
2013-10-17,63398300.0,63398300.0
2013-10-16,62775300.0,62775300.0
2013-10-15,80018400.0,80018400.0
2013-10-14,65474500.0,65474500.0
2013-10-11,66934700.0,66934700.0
2013-04-17,236264000.0,236264000.0
2013-04-16,76442800.0,76442800.0
2013-04-15,79380000.0,79380000.0
2013-04-12,59653300.0,59653300.0
2013-04-11,82091100.0,82091100.0
2013-04-10,93982000.0,93982000.0
2013-04-09,76653500.0,76653500.0
2013-04-08,75207300.0,75207300.0
2013-04-05,95923800.0,95923800.0
2013-04-04,89611900.0,89611900.0
2013-04-03,90804000.0,90804000.0
2013-04-02,132379800.0,132379800.0
2013-04-01,97433000.0,97433000.0
2013-03-28,110709900.0,110709900.0
2013-03-27,82809300.0,82809300.0
2013-03-26,73573500.0,73573500.0
2013-03-25,125283900.0,125283900.0
2013-03-22,98776300.0,98776300.0
2013-03-21,95813900.0,95813900.0
2013-03-20,77165200.0,77165200.0
2013-03-19,131693800.0,131693800.0
2013-03-18,151549300.0,151549300.0
2013-03-15,160990200.0,160990200.0
2013-03-14,75968900.0,75968900.0
2013-03-13,101387300.0,101387300.0
2013-03-12,116477900.0,116477900.0
2013-03-11,118559000.0,118559000.0
2013-03-08,97870500.0,97870500.0
2013-03-07,117118400.0,117118400.0
2013-03-06,115062500.0,115062500.0
2013-03-05,159608400.0,159608400.0
2013-03-04,145688900.0,145688900.0
2013-03-01,138112100.0,138112100.0
2013-02-28,80628800.0,80628800.0
2013-02-27,146837600.0,146837600.0
2013-02-26,125374900.0,125374900.0
2013-02-25,93144800.0,93144800.0
2013-02-22,82663700.0,82663700.0
2013-02-21,111795600.0,111795600.0
2013-02-20,119075600.0,119075600.0
2013-02-19,108945900.0,108945900.0
2013-02-15,97936300.0,97936300.0
2013-02-14,88818800.0,88818800.0
2013-02-13,118801900.0,118801900.0
2013-02-12,152263300.0,152263300.0
2013-02-11,129372600.0,129372600.0
2013-02-08,158289600.0,158289600.0
2013-02-07,176145200.0,176145200.0
2013-02-06,148426600.0,148426600.0
2013-02-05,143336900.0,143336900.0
2013-02-04,119279300.0,119279300.0
2013-02-01,134871100.0,134871100.0
2013-01-31,79833600.0,79833600.0
2013-01-30,104288800.0,104288800.0
